CUSTOMERKEY,GEOGRAPHYKEY,CUSTOMERALTERNATEKEY,TITLE,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESTYLE,BIRTHDATE,MARITALSTATUS,SUFFIX,GENDER,EMAILADDRESS,YEARLYINCOME,TOTALCHILDREN,NUMBERCHILDRENATHOME,ENGLISHEDUCATION,SPANISHEDUCATION,FRENCHEDUCATION,ENGLISHOCCUPATION,SPANISHOCCUPATION,FRENCHOCCUPATION,HOUSEOWNERFLAG,NUMBERCARSOWNED,ADDRESSLINE1,ADDRESSLINE2,PHONE,DATEFIRSTPURCHASE,COMMUTEDISTANCE
20238,20,AW00020238,,Anna,,Watson,0,12/6/1973,S,,F,anna22@adventure-works.com,90000,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,3123 Bonita Ave,,1 (11) 500 555-0112,21-10-2011,1-2 Miles
20239,2,AW00020239,,Jill,A,Ortega,0,21-06-1984,M,,F,jill30@adventure-works.com,90000,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,2824 Meadowvale Court,,1 (11) 500 555-0199,23-10-2011,2-5 Miles
20240,30,AW00020240,,Beth,,Rubio,0,29-09-1966,M,,F,beth23@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,958 Hilltop Dr.,,1 (11) 500 555-0110,16-10-2013,5-10 Miles
20241,9,AW00020241,,Cesar,J,Mehta,0,31-01-1967,M,,M,cesar13@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9182 Newcastle Road,,1 (11) 500 555-0197,13-10-2011,0-1 Miles
20242,18,AW00020242,,Christopher,M,Thomas,0,3/1/1937,M,,M,christopher11@adventure-works.com,120000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,9650 Leisure Lane,,1 (11) 500 555-0137,9/10/2011,0-1 Miles
20243,33,AW00020243,,Tamara,A,Ye,0,19-12-1971,S,,F,tamara40@adventure-works.com,100000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,1,8524 C Mt. Hood Circle,,1 (11) 500 555-0190,22-05-2013,5-10 Miles
20244,22,AW00020244,,Dawn,C,Raji,0,14-11-1971,S,,F,dawn45@adventure-works.com,100000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,1,7710 Medina Drive,,1 (11) 500 555-0126,18-10-2011,1-2 Miles
20245,34,AW00020245,,Darren,L,Malhotra,0,6/2/1972,S,,M,darren7@adventure-works.com,100000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,7875 Northridge Road,,1 (11) 500 555-0124,1/10/2011,2-5 Miles
20246,25,AW00020246,,Mindy,,Xu,0,15-02-1977,M,,F,mindy9@adventure-works.com,100000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4144 Show Rd.,,1 (11) 500 555-0155,30-09-2011,2-5 Miles
20247,31,AW00020247,,Kristina,L,Lopez,0,23-01-1972,S,,F,kristina17@adventure-works.com,100000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,8477 Riverwood Circle,,1 (11) 500 555-0164,5/10/2011,2-5 Miles
20248,35,AW00020248,,Gina,,Suarez,0,31-08-1965,M,,F,gina19@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8662 Bailey Rd.,,1 (11) 500 555-0142,26-12-2013,5-10 Miles
20249,17,AW00020249,,Tasha,M,Kumar,0,31-12-1965,S,,F,tasha8@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9369 Mt. Tooth Pl.,,1 (11) 500 555-0180,16-10-2011,5-10 Miles
20250,23,AW00020250,,Charles,M,Garcia,0,24-12-1965,M,,M,charles20@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,369 Peabody Road,,1 (11) 500 555-0167,18-04-2013,5-10 Miles
20251,26,AW00020251,,Luis,K,Li,0,1/8/1965,M,,M,luis26@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,5315 Wildewood Dr,,1 (11) 500 555-0129,22-04-2013,5-10 Miles
20252,6,AW00020252,,Darrell,,Raje,0,20-06-1971,M,,M,darrell3@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9891 Serene Ct.,,1 (11) 500 555-0112,1/9/2013,5-10 Miles
20253,28,AW00020253,,Veronica,G,Kapoor,0,9/4/1976,S,,F,veronica1@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,2282 Nulty Dr,,1 (11) 500 555-0156,30-09-2011,5-10 Miles
20254,12,AW00020254,,Dana,,Gutierrez,0,13-11-1970,S,,F,dana3@adventure-works.com,80000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,9287 Pecan Pl,,1 (11) 500 555-0130,16-09-2013,1-2 Miles
20255,18,AW00020255,,Stephanie,,Russell,0,1/8/1976,M,,F,stephanie47@adventure-works.com,80000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,3261 Vista Bonita,,1 (11) 500 555-0116,10/2/2013,1-2 Miles
20256,36,AW00020256,,Javier,R,Serrano,0,1/5/1975,S,,M,javier11@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,8779 Knollview Court,,1 (11) 500 555-0128,10/11/2011,5-10 Miles
20257,40,AW00020257,,Roy,C,Carlson,0,22-07-1975,S,,M,roy38@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,5377 Sahara Dr.,,1 (11) 500 555-0162,24-01-2014,5-10 Miles
20258,20,AW00020258,,Katelyn,,Ward,0,18-10-1979,S,,F,katelyn11@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,5854 Baird Court,# 212,1 (11) 500 555-0169,22-11-2011,0-1 Miles
20259,39,AW00020259,,Jenny,,Andersen,0,24-09-1974,S,,F,jenny35@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,9808 Holiday Hills,,1 (11) 500 555-0160,1/11/2011,5-10 Miles
20260,21,AW00020260,,Ethan,C,Martinez,0,15-11-1967,S,,M,ethan31@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6144 Silver Oak Pl.,,1 (11) 500 555-0139,10/11/2011,5-10 Miles
20261,23,AW00020261,,Mariah,,Rivera,0,23-09-1967,M,,F,mariah41@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8257 Almondwood Drive,,1 (11) 500 555-0197,13-11-2011,5-10 Miles
20262,37,AW00020262,,Brett,A,Prasad,0,29-11-1967,M,,M,brett9@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,8229 Crawford Street,,1 (11) 500 555-0146,1/7/2013,5-10 Miles
20263,16,AW00020263,,Steve,C,Zhou,0,14-06-1968,S,,M,steve12@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,4032 Woodruff Ln.,,1 (11) 500 555-0147,26-11-2013,5-10 Miles
20264,28,AW00020264,,Jay,,Carlson,0,23-10-1972,S,,M,jay48@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6145 Frisbie Court,,1 (11) 500 555-0125,23-11-2011,5-10 Miles
20265,25,AW00020265,,Clarence,,Guo,0,4/11/1966,M,,M,clarence10@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,5474 Jason Ct.,,1 (11) 500 555-0189,13-03-2013,5-10 Miles
20266,31,AW00020266,,Summer,L,Gonzalez,0,23-07-1972,M,,F,summer16@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,5155 Centennial Way,,1 (11) 500 555-0112,20-04-2013,0-1 Miles
20267,7,AW00020267,,Monica,D,Garcia,0,5/8/1971,M,,F,monica15@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,7882 Las Lomas Way,,1 (11) 500 555-0117,5/8/2013,5-10 Miles
20268,36,AW00020268,,Jorge,,He,0,7/7/1971,M,,M,jorge21@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,8273 Glacier Drive,,1 (11) 500 555-0140,23-10-2013,5-10 Miles
20269,32,AW00020269,,Hunter,A,Foster,0,23-10-1960,M,,M,hunter13@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,1729 Panorama Drive,,1 (11) 500 555-0112,28-10-2013,0-1 Miles
20270,329,AW00020270,,Kevin,L,Phillips,0,1/11/1981,M,,M,kevin43@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,2756 Eastgate Ave.,,128-555-0160,22-04-2013,5-10 Miles
20271,299,AW00020271,,Barry,B,Fernandez,0,18-08-1981,S,,M,barry16@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,4844 Spring Water St,,801-555-0110,17-07-2013,0-1 Miles
20272,609,AW00020272,,Seth,W,James,0,20-10-1980,S,,M,seth72@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,2132 Virginia Lane,,949-555-0190,24-09-2013,0-1 Miles
20273,69,AW00020273,,Katherine,J,Martin,0,27-04-1982,S,,F,katherine85@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,7895 Stanley Dollar Dr.,,320-555-0187,28-09-2013,5-10 Miles
20274,607,AW00020274,,Brent,,Wang,0,19-10-1981,M,,M,brent1@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,548 Stony Hill Circle,,130-555-0173,2/8/2013,5-10 Miles
20275,542,AW00020275,,Angela,J,Kelly,0,5/7/1985,M,,F,angela28@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,463 Creekside Drive,,176-555-0150,13-01-2014,0-1 Miles
20276,637,AW00020276,,Haley,R,Sanchez,0,26-03-1986,S,,F,haley1@adventure-works.com,30000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,517 South St.,,688-555-0130,5/1/2014,5-10 Miles
20277,36,AW00020277,,Mary,R,Hall,0,25-01-1943,M,,F,mary35@adventure-works.com,30000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,2,8367 Frisbie Ct.,,1 (11) 500 555-0192,3/5/2013,0-1 Miles
20278,311,AW00020278,,Alisha,N,Oliver,0,4/3/1983,M,,F,alisha36@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,9609 W 74th St.,,325-555-0186,3/3/2013,5-10 Miles
20279,326,AW00020279,,Trevor,A,Henderson,0,11/7/1982,S,,M,trevor4@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,251 Ravenwood Dr.,,769-555-0124,16-03-2013,5-10 Miles
20280,53,AW00020280,,Joshua,L,Harris,0,6/3/1985,S,,M,joshua15@adventure-works.com,30000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,2,2040 Encino Drive,,820-555-0140,16-03-2013,5-10 Miles
20281,607,AW00020281,,Karl,V,Xie,0,25-10-1984,S,,M,karl3@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,4039 Elkwood Dr.,,508-555-0163,18-06-2013,0-1 Miles
20282,11,AW00020282,,Trisha,,Xu,0,30-06-1944,S,,F,trisha7@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8627 Shenandoah Drive,,1 (11) 500 555-0133,5/7/2013,5-10 Miles
20283,14,AW00020283,,Katie,A,Shen,0,5/12/1951,M,,F,katie5@adventure-works.com,40000,2,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,4910 Melinda Court,,1 (11) 500 555-0163,6/11/2011,5-10 Miles
20284,14,AW00020284,,Deanna,,Ashe,0,9/12/1948,S,,F,deanna10@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,5290 Pennsylvania Blvd,,1 (11) 500 555-0116,11/11/2011,5-10 Miles
20285,623,AW00020285,,Aaron,,Alexander,0,20-04-1982,M,,M,aaron18@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,5021 Rio Grande Drive,,548-555-0129,13-12-2013,5-10 Miles
20286,298,AW00020286,,Stacey,W,Wu,0,5/5/1982,S,,F,stacey7@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,7647 Valencia Place,,729-555-0112,24-04-2013,1-2 Miles
20287,307,AW00020287,,Destiny,V,Simmons,0,20-05-1982,S,,F,destiny63@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8540 Donegal Road,,343-555-0120,11/9/2013,5-10 Miles
20288,329,AW00020288,,Jeremiah,,Edwards,0,22-07-1981,S,,M,jeremiah23@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,6510 Hacienda Drive,,109-555-0143,9/11/2013,1-2 Miles
20289,339,AW00020289,,Jada,,Richardson,0,9/12/1981,S,,F,jada4@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,1781 Jumping St.,,276-555-0157,22-08-2013,1-2 Miles
20290,369,AW00020290,,Austin,L,Simmons,0,22-06-1982,S,,M,austin11@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9717 Hiliday Hills Drive,,270-555-0123,9/4/2013,1-2 Miles
20291,358,AW00020291,,Alexis,,Walker,0,2/5/1981,S,,F,alexis20@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,4464 Seal Way,,371-555-0170,23-06-2013,1-2 Miles
20292,314,AW00020292,,Katherine,,Ross,0,16-07-1985,S,,F,katherine29@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,3421 Gehringer Drive,,946-555-0151,30-10-2013,1-2 Miles
20293,339,AW00020293,,Rachel,A,Jackson,0,2/11/1979,S,,F,rachel14@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,7509 Parkside Dr.,,876-555-0164,15-09-2013,5-10 Miles
20294,385,AW00020294,,Julia,B,Davis,0,10/8/1985,S,,F,julia27@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,4469 Rain Drop Circle,,745-555-0118,13-09-2013,1-2 Miles
20295,642,AW00020295,,Christopher,C,Brown,0,3/5/1979,M,,M,christopher4@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,4895 Pine Creek Way,,894-555-0164,13-06-2013,1-2 Miles
20296,302,AW00020296,,Morgan,L,Diaz,0,27-08-1978,S,,F,morgan91@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,2546 Fawn Glen Circle,,416-555-0116,30-05-2013,1-2 Miles
20297,299,AW00020297,,Valerie,,Wu,0,10/9/1978,S,,F,valerie8@adventure-works.com,130000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,4250 Park Tree Ct,,164-555-0125,12/3/2013,0-1 Miles
20298,301,AW00020298,,Edgar,,Arun,0,2/4/1978,S,,M,edgar7@adventure-works.com,150000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,0,1077 Willow Court,,102-555-0196,26-01-2014,2-5 Miles
20299,54,AW00020299,,Megan,J,Cook,0,6/5/1974,M,,F,megan32@adventure-works.com,90000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,8370 Acardia Pl.,,831-555-0177,13-04-2013,1-2 Miles
20300,68,AW00020300,,Xavier,M,Garcia,0,21-12-1973,S,,M,xavier14@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,5313 Haynes Court,,374-555-0113,25-09-2013,1-2 Miles
20301,609,AW00020301,,Gloria,L,Bradley,0,19-10-1979,M,,F,gloria16@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,3,1940 C Mt. Hood Circle,,396-555-0131,23-05-2013,0-1 Miles
20302,302,AW00020302,,Tasha,,Andersen,0,16-11-1979,S,,F,tasha14@adventure-works.com,130000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,3,4440 Algiers Drive,,599-555-0175,24-03-2013,0-1 Miles
20303,310,AW00020303,,Bryce,J,Morgan,0,23-10-1973,M,,M,bryce12@adventure-works.com,160000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,1509 Orangewood Ave.,,828-555-0122,24-03-2013,5-10 Miles
20304,644,AW00020304,,Jesse,,Edwards,0,19-02-1985,S,,M,jesse25@adventure-works.com,40000,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,917 Sunset Meadows Ln.,,804-555-0178,19-06-2013,1-2 Miles
20305,298,AW00020305,,Caleb,,Ross,0,24-06-1985,S,,M,caleb0@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9759 Dover Way,,630-555-0191,6/10/2013,5-10 Miles
20306,311,AW00020306,,Mary,,Baker,0,11/5/1985,S,,F,mary30@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,7191 Margo Drive,,232-555-0111,1/5/2013,5-10 Miles
20307,312,AW00020307,,Natalie,T,Blue,0,19-09-1984,S,,F,natalie7@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,2345 Yorba Linda,,238-555-0116,9/6/2013,5-10 Miles
20308,335,AW00020308,,Pieter,L,Uittenbogaard,0,24-04-1985,M,,F,pieter1@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9722 Sudden Loop,,517-555-0145,18-03-2013,5-10 Miles
20309,7,AW00020309,,Cristina,J,Sharma,0,8/11/1955,M,,F,cristina9@adventure-works.com,10000,5,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,4,7709 Atchinson Stage Ct.,,1 (11) 500 555-0166,4/1/2014,5-10 Miles
20310,337,AW00020310,,Timothy,R,Ramirez,0,1/10/1984,S,,M,timothy8@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,7864 East 88th St.,,592-555-0129,19-06-2013,5-10 Miles
20311,338,AW00020311,,Cole,,Bell,0,10/8/1984,M,,M,cole14@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9406 Leed Court W.,,549-555-0127,17-11-2013,1-2 Miles
20312,54,AW00020312,,Ryan,A,Lewis,0,19-11-1983,M,,M,ryan57@adventure-works.com,40000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,2,6391 Arcadia Place,,591-555-0115,6/5/2013,1-2 Miles
20313,536,AW00020313,,Oscar,G,Bennett,0,10/5/1984,S,,M,oscar10@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9961 Tice,,402-555-0135,2/12/2013,1-2 Miles
20314,17,AW00020314,,Russell,J,Deng,0,12/5/1953,M,,M,russell5@adventure-works.com,10000,2,1,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,5301 Loeffler Lane,,1 (11) 500 555-0198,22-11-2013,1-2 Miles
20315,644,AW00020315,,Devin,,Ramirez,0,22-02-1984,S,,M,devin74@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,2020 Augustine Dr.,,453-555-0170,15-06-2013,5-10 Miles
20316,29,AW00020316,,Suzanne,R,Zhang,0,12/3/1952,S,,F,suzanne1@adventure-works.com,20000,4,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,152 Scenic Ave.,,1 (11) 500 555-0158,26-02-2013,5-10 Miles
20317,4,AW00020317,,Alex,K,Green,0,19-11-1951,M,,M,alex45@adventure-works.com,20000,4,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,4296 Shadow Hill Road,,1 (11) 500 555-0176,28-03-2013,1-2 Miles
20318,54,AW00020318,,Amanda,L,Turner,0,30-10-1982,M,,F,amanda48@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6518 Wilke Drive,,765-555-0188,3/2/2012,1-2 Miles
20319,612,AW00020319,,Dylan,,Alexander,0,5/5/1977,M,,M,dylan18@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6395 Deermeadow Way,,272-555-0110,14-06-2013,1-2 Miles
20320,298,AW00020320,,Mindy,F,Nath,0,3/4/1977,M,,F,mindy23@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,833 Boxwood,,829-555-0154,7/6/2013,1-2 Miles
20321,301,AW00020321,,Colleen,C,Chen,0,1/4/1977,M,,F,colleen2@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6465 Brushcreek Dr,,178-555-0189,10/6/2013,1-2 Miles
20322,627,AW00020322,,Rachel,,Wood,0,15-10-1968,S,,F,rachel49@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,4877 Zona Rosa,,462-555-0195,25-12-2013,10+ Miles
20323,634,AW00020323,,Justin,A,Coleman,0,31-03-1969,S,,M,justin2@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,1358 Palmer Rd,,172-555-0163,21-03-2013,0-1 Miles
20324,298,AW00020324,,Ashley,E,Rodriguez,0,15-09-1974,M,,F,ashley21@adventure-works.com,100000,0,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,1480 Shoenic,,804-555-0168,29-03-2013,2-5 Miles
20325,345,AW00020325,,Charles,,Williams,0,19-07-1968,S,,M,charles5@adventure-works.com,130000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,4,6991 Mauna Kea Court,,177-555-0190,31-10-2013,1-2 Miles
20326,358,AW00020326,,Paige,,Blue,0,7/2/1969,M,,F,paige3@adventure-works.com,130000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,5882 Wheel Ave.,,491-555-0198,28-04-2013,1-2 Miles
20327,358,AW00020327,,Sophia,,Perez,0,8/4/1974,M,,F,sophia11@adventure-works.com,130000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,2229 Oak Rd.,,604-555-0191,18-05-2013,1-2 Miles
